indic_id,enforce_zone_id,metric_enforce_date,maille,indic_vi,indic_va,indic_vc,indic_ta
IND-238,FRANCE,2021-12-31,NAT,40,40,,0
IND-238,FRANCE,2026-12-31,NAT,,,50,
IND-238,R01,2026-12-31,REG,,,50,
IND-238,R02,2026-12-31,REG,,,50,
IND-238,R03,2026-12-31,REG,,,50,
IND-238,R04,2026-12-31,REG,,,50,
IND-238,R06,2026-12-31,REG,,,50,
IND-238,R11,2021-12-31,REG,80,80,,100
IND-238,R11,2026-12-31,REG,,,50,
IND-238,R24,2021-12-31,REG,69,69,,100
IND-238,R24,2026-12-31,REG,,,50,
IND-238,R27,2021-12-31,REG,65,65,,100
IND-238,R27,2026-12-31,REG,,,50,
IND-238,R28,2021-12-31,REG,49,49,,0
IND-238,R28,2026-12-31,REG,,,50,
IND-238,R32,2021-12-31,REG,62,62,,100
IND-238,R32,2026-12-31,REG,,,50,
IND-238,R44,2021-12-31,REG,64,64,,100
IND-238,R44,2026-12-31,REG,,,50,
IND-238,R52,2021-12-31,REG,71,71,,100
IND-238,R52,2026-12-31,REG,,,50,
IND-238,R53,2021-12-31,REG,64,64,,100
IND-238,R53,2026-12-31,REG,,,50,
IND-238,R75,2021-12-31,REG,67,67,,100
IND-238,R75,2026-12-31,REG,,,50,
IND-238,R76,2021-12-31,REG,52,52,,100
IND-238,R76,2026-12-31,REG,,,50,
IND-238,R84,2021-12-31,REG,57,57,,100
IND-238,R84,2026-12-31,REG,,,50,
IND-238,R93,2021-12-31,REG,61,61,,100
IND-238,R93,2026-12-31,REG,,,50,
IND-238,R94,2021-12-31,REG,38,38,,0
IND-238,R94,2026-12-31,REG,,,50,
